PUNJAB NATIONAL BANK - Account Statement
Account Number : 2265730243390069
Account Name   : HIMANSHU AHUJA
Branch         : GOREGAON EAST
IFSC Code      : PUNB0835093
Statement Period: 01-12-2024 To 09-05-2026

+------------+------------+------------------+----------------------------------------------------+----------------+----------------+----------------+----------------+
| Trans Dt   | Value Dt   | Transn ID        | Transaction Particulars                            | Ins Number     | Debit          | Credit         | Balance        |
| 02-01-2026 | 02-01-2026 | 389656009143     | POS V MART VARANASI                                | 389656009143   | 3,200.46       |                | 180,307.08     |
| 03-01-2026 | 03-01-2026 | 062783964729     | UPI/DR/137087534019/Usha/HDFC/ushakulk75@okhdfcban | 062783964729   | 20,050.90      |                | 160,256.18     |
| 03-01-2026 | 03-01-2026 | 382742005870     | IMPS-593636278737-Vijay Dubey                      | 382742005870   | 33,400.40      |                | 126,855.78     |
| 03-01-2026 | 03-01-2026 | 807701760453     | UPI/DR/486612021755/Swati/BKID/swatiyada83@kotak/U | 807701760453   | 6,200.94       |                | 120,654.84     |
| 04-01-2026 | 04-01-2026 | 403770524456     | UPI/CR/655929960902/Deepa/SBIN/deepa.pillai@okhdfc | 403770524456   |                | 10,700.12      | 131,354.96     |
| 05-01-2026 | 05-01-2026 | 514889192399     | UPI/DR/356812443344/Paytm/ICICI/paytm@paytm/UPI    | 514889192399   | 1,960.87       |                | 129,394.09     |
| 05-01-2026 | 05-01-2026 | 579137029581     | UPI/DR/652001647298/BSNL/ICICI/bsnlbroadband@upi/U | 579137029581   | 1,680.85       |                | 127,713.24     |
| 07-01-2026 | 07-01-2026 | 868276849691     | UPI/DR/277169696344/Paytm/ICICI/paytm@paytm/UPI    | 868276849691   | 2,420.51       |                | 125,292.73     |
| 07-01-2026 | 07-01-2026 | 880625007247     | POS INDIAN OIL VARANASI                            | 880625007247   | 3,350.38       |                | 121,942.35     |
| 07-01-2026 | 07-01-2026 | 211996146683     | UPI/DR/551874612598/Amit/HDFC/amit.reddy@okhdfcban | 211996146683   | 15,250.22      |                | 106,692.13     |
| 07-01-2026 | 07-01-2026 | 463890631996     | SALARY CREDIT/S0550224454430/Oracle Financial Serv | 463890631996   |                | 146,020.29     | 252,712.42     |
| 09-01-2026 | 09-01-2026 | 792631581585     | POS RELIANCE PETROLEUM VARANASI                    | 792631581585   | 2,900.08       |                | 249,812.34     |
| 09-01-2026 | 09-01-2026 | 428435553372     | POS BRAND FACTORY VARANASI                         | 428435553372   | 3,950.85       |                | 245,861.49     |
| 10-01-2026 | 10-01-2026 | 716187149456     | POS SHOPPERS STOP VARANASI                         | 716187149456   | 6,800.43       |                | 239,061.06     |
| 10-01-2026 | 10-01-2026 | 595738499181     | UPI/DR/247453851549/Rahul/BKID/rahul.das@ibl/UPI   | 595738499181   | 12,800.00      |                | 226,261.06     |
| 10-01-2026 | 10-01-2026 | 537483425193     | UPI/DR/311546395269/Jio/PAYTM/airtel@axis/UPI      | 537483425193   | 309.00         |                | 225,952.06     |
| 10-01-2026 | 10-01-2026 | 229430837363     | UPI/DR/867552221917/Vandana/UCBA/vandana316@axl/UP | 229430837363   | 14,600.96      |                | 211,351.10     |
| 10-01-2026 | 10-01-2026 | 162155330782     | UPI/CR/715562272134/Amit/FDRL/amitkuma41@oksbi/UPI | 162155330782   |                | 3,000.81       | 214,351.91     |
| 11-01-2026 | 11-01-2026 | 140366156362     | UPI/CR/517105998007/Akash/BKID/akash.chaudhary@ybl | 140366156362   |                | 5,250.08       | 219,601.99     |
| 11-01-2026 | 11-01-2026 | 936956245681     | NACH/MANDATE/RNT9643906/RENT MANDATE               | 936956245681   | 20,000.00      |                | 199,601.99     |
| 12-01-2026 | 12-01-2026 | 560601086898     | UPI/DR/733411764181/BSNL/ICICI/bsnlbroadband@upi/U | 560601086898   | 2,450.21       |                | 197,151.78     |
| 12-01-2026 | 12-01-2026 | 673478737634     | UPI/DR/431709188798/Jio/PAYTM/airtel@axis/UPI      | 673478737634   | 569.00         |                | 196,582.78     |
| 13-01-2026 | 13-01-2026 | 174340936995     | UPI/DR/767325568133/Divya/BKID/divya162@aubank/UPI | 174340936995   | 1,050.47       |                | 195,532.31     |
| 13-01-2026 | 13-01-2026 | 483596893780     | POS LIFESTYLE STORES VARANASI                      | 483596893780   | 5,750.50       |                | 189,781.81     |
| 13-01-2026 | 13-01-2026 | 604360088818     | UPI/DR/493502434777/Reliance/LICI/licindia@licindi | 604360088818   | 7,000.00       |                | 182,781.81     |
| 13-01-2026 | 13-01-2026 | 183634995680     | POS HP PETROL PUMP VARANASI                        | 183634995680   | 3,750.88       |                | 179,030.93     |
| 13-01-2026 | 13-01-2026 | 942154407488     | UPI/DR/707434912705/Jio/PAYTM/airtel@axis/UPI      | 942154407488   | 229.00         |                | 178,801.93     |
| 14-01-2026 | 14-01-2026 | 926411856730     | UPI/CR/145325970584/Mamta/BKID/mamta972@okaxis/UPI | 926411856730   |                | 5,700.49       | 184,502.42     |
| 14-01-2026 | 14-01-2026 | 761494155082     | NACH/MANDATE/LN329897898384/HDFC Ltd               | 761494155082   | 5,000.00       |                | 179,502.42     |
| 15-01-2026 | 15-01-2026 | 453884166687     | UPI/DR/705483664815/Jio/PAYTM/airtel@axis/UPI      | 453884166687   | 929.00         |                | 178,573.42     |
| 17-01-2026 | 17-01-2026 | 978914023098     | UPI/CR/721350066706/Vandana/PUNB/vandana128@ptyes/ | 978914023098   |                | 13,000.24      | 191,573.66     |
| 18-01-2026 | 18-01-2026 | 291642486980     | UPI/DR/812640240034/PhonePe/ICICI/phonepe@ybl/UPI  | 291642486980   | 1,920.53       |                | 189,653.13     |
| 19-01-2026 | 19-01-2026 | 779925253715     | UPI/DR/302319999914/TSSPDCL/UPIN/tsspdclpayment@up | 779925253715   | 3,250.57       |                | 186,402.56     |
| 20-01-2026 | 20-01-2026 | 338835172124     | UPI/DR/569646157621/Rapido/PAYTM/rapido@icici/UPI  | 338835172124   | 160.06         |                | 186,242.50     |
| 21-01-2026 | 21-01-2026 | 639914707722     | ATM CASH WITHDRAWAL/29512/VARANASI                 | 639914707722   | 9,000.00       |                | 177,242.50     |
| 21-01-2026 | 21-01-2026 | 131796471311     | UPI/DR/181895298626/Indane/ICICI/indanegas@upi/UPI | 131796471311   | 2,250.01       |                | 174,992.49     |
| 22-01-2026 | 22-01-2026 | 080634861283     | ATM CASH WITHDRAWAL/19480/VARANASI                 | 080634861283   | 7,500.00       |                | 167,492.49     |
| 25-01-2026 | 25-01-2026 | 694911258137     | UPI/DR/379982420767/Zomato/ICICI/zomato@axisbank/U | 694911258137   | 780.70         |                | 166,711.79     |
| 26-01-2026 | 26-01-2026 | 332941859931     | ATM CASH WITHDRAWAL/36876/VARANASI                 | 332941859931   | 2,500.00       |                | 164,211.79     |
| 26-01-2026 | 26-01-2026 | 387600981943     | UPI/DR/125953066788/Blinkit/ICICI/blinkit@kotak/UP | 387600981943   | 2,180.92       |                | 162,030.87     |
| 26-01-2026 | 26-01-2026 | 432010505268     | POS CENTRAL MALL VARANASI                          | 432010505268   | 7,700.53       |                | 154,330.34     |
| 27-01-2026 | 27-01-2026 | 163680146438     | ATM CASH WITHDRAWAL/25790/VARANASI                 | 163680146438   | 5,500.00       |                | 148,830.34     |
| 27-01-2026 | 27-01-2026 | 895306296463     | UPI/CR/432309050269/Sanjay/BKID/sanjay877@oksbi/UP | 895306296463   |                | 19,600.85      | 168,431.19     |
| 27-01-2026 | 27-01-2026 | 369655440071     | UPI/DR/730733496395/Ola/ICICI/olamoney@ola/UPI     | 369655440071   | 1,230.27       |                | 167,200.92     |
| 27-01-2026 | 27-01-2026 | 062081123524     | UPI/DR/561474178700/PhonePe/ICICI/phonepe@ybl/UPI  | 062081123524   | 930.19         |                | 166,270.73     |
| 28-01-2026 | 28-01-2026 | 077586148738     | UPI/DR/479026592716/Rapido/PAYTM/rapido@icici/UPI  | 077586148738   | 370.95         |                | 165,899.78     |
| 28-01-2026 | 28-01-2026 | 244439873156     | SMS ALERT CHARGES                                  | 244439873156   | 150.00         |                | 165,749.78     |
| 28-01-2026 | 28-01-2026 | 875806381294     | GST ON CHARGES                                     | 875806381294   | 27.00          |                | 165,722.78     |
| 29-01-2026 | 29-01-2026 | 472102976478     | ATM CASH WITHDRAWAL/45181/VARANASI                 | 472102976478   | 8,000.00       |                | 157,722.78     |
| 29-01-2026 | 29-01-2026 | 415514165927     | UPI/DR/478973667194/Usha/UCBA/5073776004@okhdfcban | 415514165927   | 10,400.80      |                | 147,321.98     |
| 29-01-2026 | 29-01-2026 | 299015135467     | UPI/CR/606901464765/Preeti/PUNB/3229976527@ptyes/U | 299015135467   |                | 6,750.47       | 154,072.45     |
| 29-01-2026 | 29-01-2026 | 639124836462     | UPI/DR/446449960476/Zepto/ICICI/zepto@apl/UPI      | 639124836462   | 630.62         |                | 153,441.83     |
| 29-01-2026 | 29-01-2026 | 550744397513     | UPI/DR/578021169211/Uber/PAYTM/uber@paytm/UPI      | 550744397513   | 150.35         |                | 153,291.48     |
| 29-01-2026 | 29-01-2026 | 832100426983     | UPI/DR/734724751438/Myntra/PAYTM/myntra@ybl/UPI    | 832100426983   | 5,100.97       |                | 148,190.51     |
| 30-01-2026 | 30-01-2026 | 787082039107     | UPI/DR/629568343174/Anil/FDRL/anil738@ptyes/UPI    | 787082039107   | 8,100.64       |                | 140,089.87     |
| 30-01-2026 | 30-01-2026 | 592646159327     | UPI/DR/887987436801/Rohit/UCBA/rohit952@pthdfc/UPI | 592646159327   | 20,600.02      |                | 119,489.85     |
| 31-01-2026 | 31-01-2026 | 661767965908     | UPI/DR/224022235180/Priya/PUNB/priyamish32@ptaxis/ | 661767965908   | 200.34         |                | 119,289.51     |
| 01-02-2026 | 01-02-2026 | 122523955876     | UPI/CR/231355825167/Sunil/BDBL/sunil.kapoor@apl/UP | 122523955876   |                | 9,600.91       | 128,890.42     |
| 02-02-2026 | 02-02-2026 | 571834372732     | UPI/DR/277854768530/Blinkit/ICICI/blinkit@kotak/UP | 571834372732   | 1,310.29       |                | 127,580.13     |
| 03-02-2026 | 03-02-2026 | 199380285303     | POS STAR BAZAAR VARANASI                           | 199380285303   | 750.14         |                | 126,829.99     |
| 05-02-2026 | 05-02-2026 | 957109733336     | UPI/CR/728645399128/Ankit/BDBL/ankitagar73@kotak/U | 957109733336   |                | 11,000.22      | 137,830.21     |
| 07-02-2026 | 07-02-2026 | 212206009146     | UPI/DR/026732138706/Saurabh/FDRL/saurabh.ahuja@pta | 212206009146   | 850.97         |                | 136,979.24     |
| 07-02-2026 | 07-02-2026 | 463504826125     | SALARY CREDIT/S8677334509478/Oracle Financial Serv | 463504826125   |                | 143,981.29     | 280,960.53     |
| 07-02-2026 | 07-02-2026 | 314883757688     | UPI/DR/116303922986/Rohit/PUNB/rohitverm53@ptyes/U | 314883757688   | 21,700.29      |                | 259,260.24     |
| 08-02-2026 | 08-02-2026 | 382142244524     | UPI/DR/033241446239/Uber/PAYTM/uber@paytm/UPI      | 382142244524   | 370.33         |                | 258,889.91     |
| 08-02-2026 | 08-02-2026 | 655646325951     | POS V MART VARANASI                                | 655646325951   | 8,500.95       |                | 250,388.96     |
| 08-02-2026 | 08-02-2026 | 074983365008     | UPI/DR/619012362311/Kunal/UTIB/9356235258@pthdfc/U | 074983365008   | 3,550.50       |                | 246,838.46     |
| 08-02-2026 | 08-02-2026 | 746857415433     | POS CENTRAL MALL VARANASI                          | 746857415433   | 2,400.30       |                | 244,438.16     |
| 09-02-2026 | 09-02-2026 | 347345712999     | UPI/DR/949665814305/TSSPDCL/UPIN/tsspdclpayment@up | 347345712999   | 1,050.07       |                | 243,388.09     |
| 09-02-2026 | 09-02-2026 | 905528691693     | POS STAR BAZAAR VARANASI                           | 905528691693   | 3,150.71       |                | 240,237.38     |
| 10-02-2026 | 10-02-2026 | 775613387471     | UPI/DR/677588581210/Pallavi/KKBK/7154243334@okicic | 775613387471   | 5,550.87       |                | 234,686.51     |
| 10-02-2026 | 10-02-2026 | 699663376284     | UPI/DR/632240752015/Amazon/PAYTM/amazon@apl/UPI    | 699663376284   | 3,150.52       |                | 231,535.99     |
| 11-02-2026 | 11-02-2026 | 045916483926     | UPI/DR/607354307877/Ola/ICICI/olamoney@ola/UPI     | 045916483926   | 590.28         |                | 230,945.71     |
| 11-02-2026 | 11-02-2026 | 139939161633     | POS V MART VARANASI                                | 139939161633   | 1,450.70       |                | 229,495.01     |
| 11-02-2026 | 11-02-2026 | 704499301373     | NACH/MANDATE/LN329897898384/HDFC Ltd               | 704499301373   | 5,000.00       |                | 224,495.01     |
| 11-02-2026 | 11-02-2026 | 364458325102     | NACH/MANDATE/RNT0289661/RENT MANDATE               | 364458325102   | 20,000.00      |                | 204,495.01     |
| 11-02-2026 | 11-02-2026 | 843084347337     | UPI/CR/463288843365/Sumit/UTIB/sumitroy87@ybl/UPI  | 843084347337   |                | 9,500.61       | 213,995.62     |
| 12-02-2026 | 12-02-2026 | 903828134003     | UPI/DR/495092410822/Amazon/ICICI/amazon@apl/UPI    | 903828134003   | 2,150.83       |                | 211,844.79     |
| 12-02-2026 | 12-02-2026 | 917875798953     | UPI/DR/715274525005/Jio/PAYTM/airtel@axis/UPI      | 917875798953   | 679.00         |                | 211,165.79     |
| 12-02-2026 | 12-02-2026 | 061156104603     | UPI/DR/665817403863/Zepto/ICICI/zepto@apl/UPI      | 061156104603   | 830.51         |                | 210,335.28     |
| 13-02-2026 | 13-02-2026 | 936241587148     | UPI/DR/284043731554/Reliance/LICI/licindia@licindi | 936241587148   | 7,000.00       |                | 203,335.28     |
| 13-02-2026 | 13-02-2026 | 887346612429     | UPI/DR/407267298134/Mohit/BKID/mohit433@paytm/UPI  | 887346612429   | 20,800.12      |                | 182,535.16     |
| 13-02-2026 | 13-02-2026 | 472794789820     | UPI/DR/355424495568/Jio/PAYTM/airtel@axis/UPI      | 472794789820   | 499.00         |                | 182,036.16     |
| 14-02-2026 | 14-02-2026 | 075374047138     | UPI/CR/829739736936/Ravi/HDFC/0752607593@okaxis/UP | 075374047138   |                | 20,850.79      | 202,886.95     |
| 15-02-2026 | 15-02-2026 | 318158394485     | UPI/DR/950147019804/Mukesh/UTIB/6843097851@ptaxis/ | 318158394485   | 550.92         |                | 202,336.03     |
| 16-02-2026 | 16-02-2026 | 575818149626     | UPI/DR/667999160896/Blinkit/ICICI/blinkit@kotak/UP | 575818149626   | 1,910.17       |                | 200,425.86     |
| 16-02-2026 | 16-02-2026 | 700574422896     | UPI/CR/288821405056/Pooja/BKID/poojaahuj49@paytm/U | 700574422896   |                | 1,150.27       | 201,576.13     |
| 17-02-2026 | 17-02-2026 | 856216598178     | UPI/DR/893577645275/Practo/ICICI/practo@paytm/UPI  | 856216598178   | 249.00         |                | 201,327.13     |
| 17-02-2026 | 17-02-2026 | 708462047611     | UPI/DR/724403384938/Kunal/BARB/3676606823@apl/UPI  | 708462047611   | 4,900.41       |                | 196,426.72     |
| 17-02-2026 | 17-02-2026 | 734813675418     | UPI/CR/107959683328/Sonia/BDBL/7864769658@okicici/ | 734813675418   |                | 14,200.83      | 210,627.55     |
| 18-02-2026 | 18-02-2026 | 033340587356     | POS HP PETROL PUMP VARANASI                        | 033340587356   | 2,200.80       |                | 208,426.75     |
| 18-02-2026 | 18-02-2026 | 704944103634     | UPI/DR/335666348645/Uber/PAYTM/uber@paytm/UPI      | 704944103634   | 80.41          |                | 208,346.34     |
| 18-02-2026 | 18-02-2026 | 662321649692     | UPI/DR/558769392216/BigBasket/ICICI/bigbasket@ybl/ | 662321649692   | 2,720.98       |                | 205,625.36     |
| 19-02-2026 | 19-02-2026 | 989387158636     | UPI/DR/914002636145/Uber/ICICI/uber@paytm/UPI      | 989387158636   | 1,950.68       |                | 203,674.68     |
| 19-02-2026 | 19-02-2026 | 352463251095     | POS SHELL FUEL STATION VARANASI                    | 352463251095   | 1,200.99       |                | 202,473.69     |
| 20-02-2026 | 20-02-2026 | 350550102092     | UPI/DR/138265189525/PhonePe/ICICI/phonepe@ybl/UPI  | 350550102092   | 1,540.04       |                | 200,933.65     |
| 20-02-2026 | 20-02-2026 | 541494424009     | ATM CASH WITHDRAWAL/29853/VARANASI                 | 541494424009   | 3,500.00       |                | 197,433.65     |
| 22-02-2026 | 22-02-2026 | 267758595026     | UPI/DR/996520467657/BSNL/RAZORPAY/broadband@paytm/ | 267758595026   | 949.00         |                | 196,484.65     |
| 22-02-2026 | 22-02-2026 | 622914761465     | POS PANTALOONS VARANASI                            | 622914761465   | 6,550.97       |                | 189,933.68     |
| 24-02-2026 | 24-02-2026 | 348570615292     | UPI/DR/602757138603/Harish/UCBA/harishpand39@ptsbi | 348570615292   | 5,700.42       |                | 184,233.26     |
| 24-02-2026 | 24-02-2026 | 060678984998     | UPI/DR/594492712073/Blinkit/ICICI/blinkit@kotak/UP | 060678984998   | 2,140.52       |                | 182,092.74     |
| 26-02-2026 | 26-02-2026 | 295203022674     | POS SHOPPERS STOP VARANASI                         | 295203022674   | 3,250.04       |                | 178,842.70     |
| 26-02-2026 | 26-02-2026 | 121090844147     | UPI/DR/026037675233/Indane/ICICI/indanegas@upi/UPI | 121090844147   | 2,500.79       |                | 176,341.91     |
| 26-02-2026 | 26-02-2026 | 679605809858     | UPI/DR/713038313825/Uber/PAYTM/uber@paytm/UPI      | 679605809858   | 610.88         |                | 175,731.03     |
| 27-02-2026 | 27-02-2026 | 643606381802     | ATM CASH WITHDRAWAL/27892/VARANASI                 | 643606381802   | 3,000.00       |                | 172,731.03     |
| 27-02-2026 | 27-02-2026 | 256003701071     | UPI/DR/107589214997/Nykaa/ICICI/nykaa@razorpay/UPI | 256003701071   | 699.00         |                | 172,032.03     |
| 27-02-2026 | 27-02-2026 | 027849569810     | POS BRAND FACTORY VARANASI                         | 027849569810   | 5,000.72       |                | 167,031.31     |
| 27-02-2026 | 27-02-2026 | 086956290615     | UPI/DR/754372867587/Jio/PAYTM/airtel@axis/UPI      | 086956290615   | 919.00         |                | 166,112.31     |
| 28-02-2026 | 28-02-2026 | 410268941106     | UPI/DR/716707141832/Rapido/PAYTM/rapido@icici/UPI  | 410268941106   | 710.36         |                | 165,401.95     |
| 28-02-2026 | 28-02-2026 | 348054933053     | UPI/CR/165414325028/Asha/UCBA/ashagupt77@ptaxis/UP | 348054933053   |                | 8,050.19       | 173,452.14     |
| 28-02-2026 | 28-02-2026 | 515173157375     | UPI/DR/334535092394/Rapido/PAYTM/rapido@icici/UPI  | 515173157375   | 840.18         |                | 172,611.96     |
| 01-03-2026 | 01-03-2026 | 667382151986     | UPI/CR/937377790394/Poonam/KKBK/3910663860@ptyes/U | 667382151986   |                | 15,900.70      | 188,512.66     |
| 01-03-2026 | 01-03-2026 | 705685829934     | UPI/CR/556485563538/Neha/BDBL/neha.malhotra@axl/UP | 705685829934   |                | 12,600.10      | 201,112.76     |
| 01-03-2026 | 01-03-2026 | 316921445710     | UPI/DR/317676688629/BigBasket/ICICI/bigbasket@ybl/ | 316921445710   | 1,900.47       |                | 199,212.29     |
| 01-03-2026 | 01-03-2026 | 072805057765     | UPI/DR/370675655829/Amazon/ICICI/amazon@apl/UPI    | 072805057765   | 1,250.34       |                | 197,961.95     |
| 01-03-2026 | 01-03-2026 | 044988200199     | UPI/DR/298216626881/Meesho/PAYTM/meesho@ybl/UPI    | 044988200199   | 2,600.42       |                | 195,361.53     |
| 01-03-2026 | 01-03-2026 | 499465046718     | UPI/DR/771651962075/Rapido/PAYTM/rapido@icici/UPI  | 499465046718   | 780.83         |                | 194,580.70     |
| 01-03-2026 | 01-03-2026 | 702052439006     | POS BIG BAZAAR VARANASI                            | 702052439006   | 1,550.38       |                | 193,030.32     |
| 01-03-2026 | 01-03-2026 | 038949844411     | UPI/DR/347582874170/Zomato/ICICI/zomato@axisbank/U | 038949844411   | 2,600.82       |                | 190,429.50     |
| 01-03-2026 | 01-03-2026 | 589117537492     | UPI/DR/424119085779/Geeta/BDBL/geetameht63@axl/UPI | 589117537492   | 16,550.39      |                | 173,879.11     |
| 01-03-2026 | 01-03-2026 | 365887488096     | POS D MART VARANASI                                | 365887488096   | 4,100.47       |                | 169,778.64     |
| 01-03-2026 | 01-03-2026 | 789815442102     | UPI/DR/063887761906/Rapido/PAYTM/rapido@icici/UPI  | 789815442102   | 260.13         |                | 169,518.51     |
| 02-03-2026 | 02-03-2026 | 743825922396     | UPI/DR/762980601713/BigBasket/ICICI/bigbasket@ybl/ | 743825922396   | 1,340.98       |                | 168,177.53     |
| 02-03-2026 | 02-03-2026 | 544068199462     | POS INDIAN OIL VARANASI                            | 544068199462   | 2,150.79       |                | 166,026.74     |
| 02-03-2026 | 02-03-2026 | 730449072923     | UPI/DR/777617901520/Blinkit/ICICI/blinkit@kotak/UP | 730449072923   | 2,630.37       |                | 163,396.37     |
| 03-03-2026 | 03-03-2026 | 253330404849     | GST ON CHARGES                                     | 253330404849   | 10.80          |                | 163,385.57     |
| 03-03-2026 | 03-03-2026 | 091828700444     | UPI/DR/044361091623/Ola/ICICI/olamoney@ola/UPI     | 091828700444   | 670.39         |                | 162,715.18     |
| 03-03-2026 | 03-03-2026 | 369132840595     | SMS ALERT CHARGES                                  | 369132840595   | 60.00          |                | 162,655.18     |
| 03-03-2026 | 03-03-2026 | 723366408139     | UPI/DR/104539780272/Flipkart/ICICI/flipkart@ybl/UP | 723366408139   | 1,600.43       |                | 161,054.75     |
| 03-03-2026 | 03-03-2026 | 935937064973     | UPI/DR/637097654795/Myntra/PAYTM/myntra@ybl/UPI    | 935937064973   | 900.23         |                | 160,154.52     |
| 04-03-2026 | 04-03-2026 | 418945649186     | UPI/DR/718341368507/BSNL/RAZORPAY/broadband@paytm/ | 418945649186   | 999.00         |                | 159,155.52     |
| 04-03-2026 | 04-03-2026 | 744733859732     | IMPS-220731747141-Harish Jain                      | 744733859732   | 37,300.86      |                | 121,854.66     |
| 05-03-2026 | 05-03-2026 | 150814232335     | UPI/CR/210725972552/Babita/HDFC/babita.ahuja@axl/U | 150814232335   |                | 19,700.45      | 141,555.11     |
| 06-03-2026 | 06-03-2026 | 541561334766     | IMPS-872446266193-Ankit Verma                      | 541561334766   | 13,000.08      |                | 128,555.03     |
| 06-03-2026 | 06-03-2026 | 646541490856     | UPI/DR/233479866024/Reliance/LICI/licindia@licindi | 646541490856   | 7,000.00       |                | 121,555.03     |
| 07-03-2026 | 07-03-2026 | 273341216076     | SALARY CREDIT/S9413551655274/Oracle Financial Serv | 273341216076   |                | 145,074.29     | 266,629.32     |
| 07-03-2026 | 07-03-2026 | 087121332733     | POS RELIANCE PETROLEUM VARANASI                    | 087121332733   | 2,950.78       |                | 263,678.54     |
| 07-03-2026 | 07-03-2026 | 872347083418     | UPI/CR/645530673028/Kunal/UTIB/kunalshuk29@okaxis/ | 872347083418   |                | 7,600.47       | 271,279.01     |
| 08-03-2026 | 08-03-2026 | 445110855338     | UPI/DR/615223111583/Nykaa/ICICI/nykaa@razorpay/UPI | 445110855338   | 799.00         |                | 270,480.01     |
| 09-03-2026 | 09-03-2026 | 503884288098     | UPI/DR/847004614429/Mukesh/BARB/mukeshpand66@apl/U | 503884288098   | 6,750.76       |                | 263,729.25     |
| 09-03-2026 | 09-03-2026 | 844581694443     | UPI/DR/144952968074/TSSPDCL/UPIN/tsspdclpayment@up | 844581694443   | 3,200.83       |                | 260,528.42     |
| 09-03-2026 | 09-03-2026 | 911869314078     | ATM CASH WITHDRAWAL/26799/VARANASI                 | 911869314078   | 6,500.00       |                | 254,028.42     |
| 09-03-2026 | 09-03-2026 | 666267613636     | UPI/DR/606598413841/Zomato/ICICI/zomato@axisbank/U | 666267613636   | 1,370.19       |                | 252,658.23     |
| 09-03-2026 | 09-03-2026 | 625554992982     | UPI/DR/052024974208/Amazon/PAYTM/amazon@apl/UPI    | 625554992982   | 2,900.43       |                | 249,757.80     |
| 09-03-2026 | 09-03-2026 | 854317521977     | UPI/DR/248596636243/Dunzo/ICICI/dunzo@razorpay/UPI | 854317521977   | 2,280.21       |                | 247,477.59     |
| 10-03-2026 | 10-03-2026 | 812709657705     | POS SHELL FUEL STATION VARANASI                    | 812709657705   | 3,250.37       |                | 244,227.22     |
| 10-03-2026 | 10-03-2026 | 340820361124     | UPI/DR/286507349368/Prashant/SBIN/3629535173@ptaxi | 340820361124   | 12,550.36      |                | 231,676.86     |
| 10-03-2026 | 10-03-2026 | 066011372458     | UPI/DR/473824486575/Sumit/BDBL/sumitkuma14@ibl/UPI | 066011372458   | 19,700.00      |                | 211,976.86     |
| 11-03-2026 | 11-03-2026 | 976446933101     | UPI/CR/006056819996/Deepak/UCBA/6015579706@kotak/U | 976446933101   |                | 750.28         | 212,727.14     |
| 11-03-2026 | 11-03-2026 | 942286025317     | ATM CASH WITHDRAWAL/16647/VARANASI                 | 942286025317   | 6,000.00       |                | 206,727.14     |
| 11-03-2026 | 11-03-2026 | 517214062412     | UPI/CR/773839060582/Sarita/KKBK/sarita798@ibl/UPI  | 517214062412   |                | 11,150.46      | 217,877.60     |
| 12-03-2026 | 12-03-2026 | 574534442824     | NACH/MANDATE/RNT3387157/RENT MANDATE               | 574534442824   | 20,000.00      |                | 197,877.60     |
| 14-03-2026 | 14-03-2026 | 226947973170     | NACH/MANDATE/LN329897898384/HDFC Ltd               | 226947973170   | 5,000.00       |                | 192,877.60     |
| 14-03-2026 | 14-03-2026 | 110846764616     | POS D MART VARANASI                                | 110846764616   | 2,250.70       |                | 190,626.90     |
| 15-03-2026 | 15-03-2026 | 555221734189     | UPI/DR/277883523005/Swati/BARB/swati.mukherjee@upi | 555221734189   | 12,900.36      |                | 177,726.54     |
| 15-03-2026 | 15-03-2026 | 722074554891     | POS PANTALOONS VARANASI                            | 722074554891   | 7,400.90       |                | 170,325.64     |
| 15-03-2026 | 15-03-2026 | 075872291645     | ATM CASH WITHDRAWAL/76418/VARANASI                 | 075872291645   | 7,500.00       |                | 162,825.64     |
| 15-03-2026 | 15-03-2026 | 422699570957     | UPI/DR/852323336067/Manoj/UTIB/manoj223@oksbi/UPI  | 422699570957   | 20,450.27      |                | 142,375.37     |
| 15-03-2026 | 15-03-2026 | 073711834134     | UPI/DR/887269902234/Priya/BKID/priya194@axl/UPI    | 073711834134   | 2,700.82       |                | 139,674.55     |
| 16-03-2026 | 16-03-2026 | 653146852118     | UPI/DR/828282508532/BSNL/ICICI/bsnlbroadband@upi/U | 653146852118   | 1,910.55       |                | 137,764.00     |
| 17-03-2026 | 17-03-2026 | 204370179399     | POS SHOPPERS STOP VARANASI                         | 204370179399   | 750.10         |                | 137,013.90     |
| 18-03-2026 | 18-03-2026 | 766962771044     | POS D MART VARANASI                                | 766962771044   | 2,600.44       |                | 134,413.46     |
| 19-03-2026 | 19-03-2026 | 686617290554     | UPI/DR/383414498022/Paytm/ICICI/paytm@paytm/UPI    | 686617290554   | 2,530.09       |                | 131,883.37     |
| 19-03-2026 | 19-03-2026 | 790064723762     | POS BIG BAZAAR VARANASI                            | 790064723762   | 7,300.57       |                | 124,582.80     |
| 20-03-2026 | 20-03-2026 | 613531473399     | ATM CASH WITHDRAWAL/68993/VARANASI                 | 613531473399   | 1,500.00       |                | 123,082.80     |
| 20-03-2026 | 20-03-2026 | 692383265894     | UPI/CR/015123356441/Rajesh/HDFC/rajeshahuj23@upi/U | 692383265894   |                | 21,450.86      | 144,533.66     |
| 20-03-2026 | 20-03-2026 | 889889833348     | UPI/DR/118095176409/Mohan/BDBL/2350124352@ibl/UPI  | 889889833348   | 14,450.43      |                | 130,083.23     |
| 20-03-2026 | 20-03-2026 | 027009699140     | ATM CASH WITHDRAWAL/52376/VARANASI                 | 027009699140   | 3,000.00       |                | 127,083.23     |
