Date,Narration,Debit,Credit,Balance,Account_ID,Bank_Name,flag_reason
2024-01-22,ATM/WDL/75683746/SBI ATM JAYANAGAR BLR,0.0,8406137.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-23,UPI/DR/1314112398/RAMESH GOWDA/KKBK0045457/ramesh149@okaxis,0.0,8399257.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-23,UPI/DR/881483793734/VENKAT RAO/KKBK0045457/venkat805@paytm,0.0,8399017.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-24,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,7600.0,8404237.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-24,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,850.0,8404638.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-24,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,18500.0,8423138.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-25,UPI/DR/91416760/KAVYA REDDY/KKBK0045457/kavya760@okaxis,0.0,8421888.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-25,NEFT/817272686087/MOHAMMED IRFAN/KKBK0045457/63112398303495,2500.0,8424388.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-25,IMPS/P2P/5486282653/NADIA HUSSAIN/8380925345,850.0,8425238.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-25,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,7600.0,8432838.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-25,ATM/WDL/85209485/SBI ATM JAYANAGAR BLR,0.0,8431158.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-25,IMPS/P2P/6881529357/SANTOSH KUMAR/9000043885,7600.0,8436378.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-26,UPI/DR/0363833037/HARISH MENON/KKBK0045457/harish13@ybl,0.0,8436209.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-26,NEFT/83490562/RESHMA KHAN/KKBK0045457/31181283734199,11200.0,8447409.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-26,UPI/DR/953290406739/CHANDAN SHARMA/KKBK0045457/chandan31@oksbi,0.0,8445729.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-26,NEFT/6744435175/GANESH KUMAR/KKBK0045457/97980225571381,500.0,8446229.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-26,UPI/CR/29935818/NILESH KULKARNI/KKBK0045457/nilesh292@paytm,1200.0,8447429.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-27,IMPS/P2P/9541763843/USHA RANI/7836472779,18500.0,8465929.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-27,UPI/DR/61105628/SANTOSH KUMAR/KKBK0045457/santosh924@oksbi,0.0,8465480.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-27,UPI/CR/094772823506/PREETHI IYER/KKBK0045457/preethi890@okaxis,2500.0,8467980.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-27,UPI/DR/57915866/ARCHANA PILLAI/KKBK0045457/archana317@ybl,0.0,8466730.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-27,NEFT/1464201042/NAVEEN KUMAR/KKBK0045457/58232874710475,4800.0,8471530.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-27,ATM/WDL/7802241576/HDFC ATM KORAMANGALA,0.0,8471081.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-28,NEFT/078653980551/PREETHI IYER/KKBK0045457/38603978157027,1200.0,8472281.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-28,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,850.0,8473131.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-28,IMPS/P2P/53218208/PRIYA NAIR/9029630625,500.0,8473631.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-28,UPI/DR/52376112/RESHMA KHAN/KKBK0045457/reshma599@okhdfc,0.0,8473321.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-28,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,850.0,8466371.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-28,UPI/DR/98263130/NILESH KULKARNI/KKBK0045457/nilesh804@paytm,0.0,8462623.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-28,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,1200.0,8463823.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-29,IMPS/P2P/7443459517/ROHIT SHARMA/7403935417,7600.0,8471423.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-29,IMPS/P2P/713349780904/PRIYA NAIR/7821055656,500.0,8471674.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-29,NEFT/191944602936/SUNIL YADAV/KKBK0045457/50993973423501,32000.0,8503595.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-30,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,2500.0,8506095.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-30,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,1200.0,8507295.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-30,NEFT/77895332/RESHMA KHAN/KKBK0045457/67834475792165,500.0,8507795.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-30,UPI/DR/17315040/KAVYA REDDY/KKBK0045457/kavya741@okaxis,0.0,8505415.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-30,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,7600.0,8513015.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-30,UPI/CR/218058869669/TARA SINGH/KKBK0045457/tara461@ybl,1200.0,8514215.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-30,NEFT/6088440366/MOHAN DAS/KKBK0045457/71253870520909,0.0,8512767.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-30,ATM/WDL/847662708113/HDFC ATM KORAMANGALA,0.0,8502587.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-30,UPI/CR/05387556/RAJESH VERMA/KKBK0045457/rajesh570@okaxis,1200.0,8495987.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-30,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,500.0,8496487.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-01-31,ATM/WDL/7768109195/CANARA ATM MYSURU,0.0,8491287.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-01-31,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,7600.0,8496507.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-01,NEFT/15464783/SMITHA PILLAI/KKBK0045457/56164285405136,11200.0,8507397.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-02,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,1200.0,8500797.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-02,ATM/WDL/4298360904/SBI ATM JAYANAGAR BLR,0.0,8496299.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-02,UPI/DR/25552640/SUSHMA RAO/KKBK0045457/sushma881@ybl,0.0,8495051.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-02,UPI/DR/7640100439/ARCHANA PILLAI/KKBK0045457/archana567@oksbi,0.0,8486802.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-03,IMPS/P2P/4084607001/SNEHA PATIL/7596175915,850.0,8485972.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-04,UPI/DR/004282056868/SMITHA PILLAI/KKBK0045457/smitha615@oksbi,0.0,8480093.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-04,IMPS/P2P/0043263842/ARCHANA PILLAI/7596121410,32000.0,8512093.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-04,UPI/CR/292274886420/SHAHID KHAN/KKBK0045457/shahid149@okhdfc,850.0,8512943.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-05,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,32000.0,8544633.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-05,IMPS/P2P/84498372/FARHAN KHAN/7593462738,7600.0,8551234.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-06,IMPS/P2P/326427734620/MEENA IYER/7098885997,2500.0,8553734.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-06,UPI/DR/78684012/GANESH KUMAR/KKBK0045457/ganesh749@paytm,0.0,8552884.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-07,IMPS/P2P/42044525/SANJANA HEGDE/7483345694,500.0,8553305.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-07,NEFT/486047032789/SANJANA HEGDE/KKBK0045457/88773605322686,2500.0,8555805.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-07,UPI/DR/466801188110/MOHAN DAS/KKBK0045457/mohan669@okaxis,0.0,8554555.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-08,UPI/CR/945625169387/MOHAN DAS/KKBK0045457/mohan79@paytm,7600.0,8559775.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-08,NEFT/53552857/TARA SINGH/KKBK0045457/49493913027346,2500.0,8560595.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-09,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,4800.0,8565395.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-09,UPI/DR/5861743340/ARCHANA PILLAI/KKBK0045457/archana121@okaxis,0.0,8564145.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-10,NEFT/936394063100/FARHAN KHAN/KKBK0045457/89791648566809,11200.0,8575345.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-10,UPI/DR/24152255/RAJESH VERMA/KKBK0045457/rajesh564@ybl,0.0,8567545.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-10,UPI/CR/882691219323/SUNITA DEVI/KKBK0045457/sunita633@ybl,850.0,8568395.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-10,IMPS/P2P/81229799/SUNIL YADAV/8516452844,18500.0,8586895.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-10,UPI/DR/2507330243/RAMESH PILLAI/KKBK0045457/ramesh831@paytm,0.0,8586797.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-10,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,1200.0,8587877.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-10,NEFT/023766025192/RESHMA KHAN/KKBK0045457/49611247397681,7600.0,8595477.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-11,UPI/CR/5528770414/ARJUN MEHTA/KKBK0045457/arjun826@ybl,7600.0,8603077.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-11,UPI/CR/4796392359/SANTOSH KUMAR/KKBK0045457/santosh500@ybl,2500.0,8605577.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-11,UPI/DR/551628881780/ROHIT SHARMA/KKBK0045457/rohit238@oksbi,0.0,8604578.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-11,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,500.0,8599878.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-11,NEFT/833615505841/KAVITHA RAO/KKBK0045457/00257016759404,2500.0,8600698.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-12,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,2500.0,8603149.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-12,IMPS/P2P/245340075163/DEEPA NAIR/9183624283,2500.0,8605200.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-12,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,500.0,8605390.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-13,UPI/DR/4197025957/FARHAN KHAN/KKBK0045457/farhan446@ybl,0.0,8601812.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-13,NEFT/540993581405/MEENA IYER/KKBK0045457/67769715086202,2500.0,8604312.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-14,IMPS/P2P/306357945750/LALITHA DEVI/7546358831,24000.0,8628312.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-14,UPI/CR/14384976/SHEELA DEVI/KKBK0045457/sheela356@oksbi,4800.0,8633112.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-14,UPI/CR/4222017116/ARCHANA PILLAI/KKBK0045457/archana17@okaxis,11200.0,8644312.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-14,IMPS/P2P/637368142554/MOHAN DAS/8851406200,32000.0,8676312.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-14,NEFT/42680786/SHEELA DEVI/KKBK0045457/05945525639546,850.0,8677162.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-14,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,1200.0,8678283.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-15,UPI/DR/4480308419/PREETHI IYER/KKBK0045457/preethi886@okaxis,0.0,8677755.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-15,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,24000.0,8701755.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-15,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,850.0,8702605.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-16,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,11200.0,8713805.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-16,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,4800.0,8718605.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-16,NEFT/08402788/DEEPA NAIR/KKBK0045457/67951398049258,2500.0,8721105.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-16,CHQ NO 993673 CLEARING,0.0,8713305.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-17,IMPS/P2P/800663397168/ANITHA KRISHNAN/7504627111,1200.0,8714505.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-17,UPI/DR/20190658/RAMESH GOWDA/KKBK0045457/ramesh150@oksbi,0.0,8711006.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-17,UPI/CR/8568343263/VENKAT RAO/KKBK0045457/venkat418@oksbi,2500.0,8711126.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-17,UPI/CR/18786436/NADIA HUSSAIN/KKBK0045457/nadia540@oksbi,850.0,8711976.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-17,ATM/WDL/58686662/CANARA ATM MYSURU,0.0,8711666.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-18,UPI/DR/1279932742/TARA SINGH/KKBK0045457/tara790@ybl,0.0,8709907.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-18,NEFT/029753231645/MOHAN DAS/KKBK0045457/15447545361528,500.0,8710407.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-18,UPI/DR/76579525/REKHA PILLAI/KKBK0045457/rekha687@ybl,0.0,8709708.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-18,UPI/CR/05672526/KAVITHA RAO/KKBK0045457/kavitha252@okaxis,850.0,8710558.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-18,ATM/WDL/507755865164/HDFC ATM KORAMANGALA,0.0,8710109.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-19,IMPS/P2P/4109529391/FATIMA SHEIKH/7143125968,11200.0,8721309.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-19,IMPS/P2P/372154864191/GEETA DEVI/7144214036,32000.0,8753309.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-19,UPI/DR/6589679068/RESHMA KHAN/KKBK0045457/reshma895@okhdfc,0.0,8751939.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-19,UPI/CR/6931005390/VINAY PATIL/KKBK0045457/vinay877@oksbi,500.0,8752439.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-19,NEFT/46670233/PREETHI IYER/KKBK0045457/90019107976884,0.0,8751589.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-19,NEFT/80511412/RAHUL SINGH/KKBK0045457/24992809843075,11200.0,8762669.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-20,NEFT/784009788134/MOHAN DAS/KKBK0045457/91511304285452,4800.0,8767469.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-20,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,11200.0,8778669.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-20,UPI/DR/891651879585/DEEPAK JOSHI/KKBK0045457/deepak589@paytm,0.0,8776910.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-20,UPI/DR/692527919269/SAVITHA DEVI/KKBK0045457/savitha329@okhdfc,0.0,8768111.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-21,IMPS/P2P/80171807/NADIA HUSSAIN/8992103802,11200.0,8779311.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-21,ATM/WDL/325831265574/HDFC ATM KORAMANGALA,0.0,8779062.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-21,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,32000.0,8809812.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-21,UPI/DR/768484949808/RESHMA KHAN/KKBK0045457/reshma915@okaxis,0.0,8802232.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-22,IMPS/P2P/64233799/MEERA PILLAI/9679985385,500.0,8802732.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-22,CHQ NO 593616 CLEARING,0.0,8801482.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-22,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,500.0,8800983.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-23,NEFT/55363629/RAHUL SINGH/KKBK0045457/47121346959895,0.0,8793134.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-23,IMPS/P2P/5609905774/ARUN SHARMA/9641148270,7600.0,8799484.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-23,UPI/DR/30215343/KIRAN REDDY/KKBK0045457/kiran401@okhdfc,0.0,8799156.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-23,IMPS/P2P/3046035081/DIVYA MENON/9985201195,11200.0,8802556.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-23,NEFT/03985468/KIRAN REDDY/KKBK0045457/98530496016755,850.0,8803406.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-24,UPI/DR/449075320910/KIRAN REDDY/KKBK0045457/kiran843@okhdfc,0.0,8803096.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-24,ATM/WDL/018111550281/SBI ATM JAYANAGAR BLR,0.0,8800847.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-24,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,24000.0,8823997.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-24,UPI/DR/96247005/PREETHI IYER/KKBK0045457/preethi556@okaxis,0.0,8813597.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-25,UPI/DR/79104499/SHAHID KHAN/KKBK0045457/shahid993@okaxis,0.0,8811168.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-25,NEFT/775767071524/SNEHA PATIL/KKBK0045457/02676696384106,500.0,8811668.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-25,IMPS/P2P/6631298377/REKHA PILLAI/9049688890,1200.0,8812868.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-26,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,4800.0,8817619.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-26,UPI/DR/3319007124/RAJENDRA PRASAD/KKBK0045457/rajendra872@paytm,0.0,8815119.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-27,NEFT/60743697/RAMESH GOWDA/KKBK0045457/03915788503076,500.0,8815619.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-27,UPI/DR/024552296612/MEERA PILLAI/KKBK0045457/meera826@ybl,0.0,8812120.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-27,UPI/CR/41425801/GEETA DEVI/KKBK0045457/geeta606@ybl,11200.0,8823320.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-27,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,32000.0,8855320.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-28,NEFT/53355680/CHANDAN SHARMA/KKBK0045457/46981089379849,7600.0,8862920.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-28,UPI/DR/5589618465/SMITHA PILLAI/KKBK0045457/smitha43@okaxis,0.0,8862471.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-28,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,7600.0,8870071.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-28,ATM/WDL/5316650550/CANARA ATM MYSURU,0.0,8869072.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-28,UPI/DR/960389947823/PRIYA NAIR/KKBK0045457/priya508@okaxis,0.0,8868374.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-28,NEFT/98300380/FARHAN KHAN/KKBK0045457/36812902632233,0.0,8867876.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-29,UPI/DR/1222988584/HARISH MENON/KKBK0045457/harish82@okhdfc,0.0,8867178.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-02-29,UPI/CR/96250313/RAMESH PILLAI/KKBK0045457/ramesh591@okaxis,24000.0,8891178.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-02-29,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,4800.0,8895978.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-03-01,IMPS/P2P/00839768/KAVITHA RAO/8719965705,850.0,8889028.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-03-01,NEFT/70306394/RANJIT SINGH/KKBK0045457/58066960260521,1200.0,8890228.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-03-01,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,2500.0,8892728.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-03-01,CHQ NO 931069 CLEARING,0.0,8891429.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-03-02,NEFT/4566273484/ARCHANA PILLAI/KKBK0045457/45894196560326,850.0,8891429.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-03-02,IMPS/P2P/873193945317/SURESH BABU/8898279186,18500.0,8909929.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-03-03,UPI/CR/1563827997/DEEPA NAIR/KKBK0045457/deepa457@okaxis,500.0,8910429.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-03-03,IMPS/P2P/180858287717/GANESH KUMAR/9239740034,11200.0,8921509.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-03-04,NEFT/3144415246/MEERA PILLAI/KKBK0045457/04281350336514,7600.0,8929060.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-03-04,UPI/DR/5940070700/VIKRAM NAIR/KKBK0045457/vikram650@ybl,0.0,8927500.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-03-04,NEFT/62163179/PRAKASH RAO/KKBK0045457/19652193461165,4800.0,8931450.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-03-04,NEFT/01947350/RESHMA KHAN/KKBK0045457/41517700842695,500.0,8931950.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-03-04,CHQ NO 604189 CLEARING,0.0,8930951.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-03-05,IMPS/P2P/8660764730/SURESH BABU/7013839654,24000.0,8953271.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-03-05,CASH DEPOSIT/BRANCH COUNTER/BANJARA HILLS HYDERABAD,32000.0,8985271.51,0.0,ACC063,Kotak Mahindra Bank,both_debit_credit_filled
2024-03-06,UPI/DR/080235855267/DEEPA NAIR/KKBK0045457/deepa28@okaxis,0.0,8984272.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
2024-03-06,UPI/CR/977215571103/SUNITA DEVI/KKBK0045457/sunita639@oksbi,4800.0,8985573.51,0.0,ACC063,Kotak Mahindra Bank,balance_mismatch
