account_number,account_holder,ifsc_code,Date,Narration,Debit,Credit,Balance,Bank_Name,txn_id,duplicate_of,is_reversed
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-30,NEFT/948290842208/AYESHA KHAN/CNRB0767176/39831486282270,249.0,0.0,12519275.38,,UNKNOWN-ACC026_Canara_Statement_007462,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-30,IMPS/P2P/5221726482/ROHIT SHARMA/7235787194,0.0,1200.0,12520475.38,,UNKNOWN-ACC026_Canara_Statement_007463,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-30,UPI/DR/8257097112/ANITHA KRISHNAN/CNRB0767176/anitha681@ybl,249.0,0.0,12520226.38,,UNKNOWN-ACC026_Canara_Statement_007464,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-30,IMPS/P2P/463838043311/RAJENDRA PRASAD/9073131391,0.0,850.0,12521076.38,,UNKNOWN-ACC026_Canara_Statement_007465,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-30,NEFT/3667308559/VENKAT RAO/CNRB0767176/13172851858365,0.0,18500.0,12539576.38,,UNKNOWN-ACC026_Canara_Statement_007466,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-30,UPI/DR/808606001713/BABU LAL/CNRB0767176/babu328@okhdfc,1680.0,0.0,12537896.38,,UNKNOWN-ACC026_Canara_Statement_007467,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-30,UPI/DR/36751245/BINDHU NAIR/CNRB0767176/bindhu468@ybl,999.0,0.0,12536897.38,,UNKNOWN-ACC026_Canara_Statement_007468,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,NEFT/02231754/SHAHID KHAN/CNRB0767176/37783663174927,2380.0,0.0,12534517.38,,UNKNOWN-ACC026_Canara_Statement_007469,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,ATM/WDL/4183950422/SBI ATM JAYANAGAR BLR,49.0,0.0,12534468.38,,UNKNOWN-ACC026_Canara_Statement_007470,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,CHQ NO 653047 CLEARING,49.0,0.0,12534419.38,,UNKNOWN-ACC026_Canara_Statement_007471,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,IMPS/P2P/627191558475/NIKHIL GUPTA/9709369780,0.0,18500.0,12552919.38,,UNKNOWN-ACC026_Canara_Statement_007472,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,UPI/DR/8009766788/RANJIT SINGH/CNRB0767176/ranjit209@okhdfc,850.0,0.0,12552069.38,,UNKNOWN-ACC026_Canara_Statement_007473,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,UPI/DR/7905041366/POOJA SHARMA/CNRB0767176/pooja245@paytm,2380.0,0.0,12549689.38,,UNKNOWN-ACC026_Canara_Statement_007474,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,CHQ NO 326464 CLEARING,249.0,0.0,12549440.38,,UNKNOWN-ACC026_Canara_Statement_007475,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,UPI/DR/07414142/SUSHMA RAO/CNRB0767176/sushma355@okhdfc,3499.0,0.0,12545941.38,,UNKNOWN-ACC026_Canara_Statement_007476,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,UPI/DR/83627258/USHA RANI/CNRB0767176/usha48@oksbi,850.0,0.0,12545091.38,,UNKNOWN-ACC026_Canara_Statement_007477,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,IMPS/P2P/41183919/SNEHA PATIL/8187659388,0.0,2500.0,12547591.38,,UNKNOWN-ACC026_Canara_Statement_007478,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,UPI/DR/739424398574/LATHA MURTHY/CNRB0767176/latha721@okhdfc,7800.0,0.0,12539791.38,,UNKNOWN-ACC026_Canara_Statement_007479,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,UPI/CR/437518213863/LAKSHMI VENKAT/CNRB0767176/lakshmi572@oksbi,0.0,2500.0,12542291.38,,UNKNOWN-ACC026_Canara_Statement_007480,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,11200.0,12553491.38,,UNKNOWN-ACC026_Canara_Statement_007481,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,UPI/CR/41360749/REKHA PILLAI/CNRB0767176/rekha251@okaxis,0.0,4800.0,12558291.38,,UNKNOWN-ACC026_Canara_Statement_007482,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-08-31,UPI/DR/4776411373/GEETA DEVI/CNRB0767176/geeta652@ybl,7800.0,0.0,12550491.38,,UNKNOWN-ACC026_Canara_Statement_007483,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-01,UPI/DR/8032493823/MALLIKA DAS/CNRB0767176/mallika565@oksbi,1250.0,0.0,12549241.38,,UNKNOWN-ACC026_Canara_Statement_007484,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-01,UPI/DR/97934034/CHANDAN SHARMA/CNRB0767176/chandan723@ybl,1680.0,0.0,12547561.38,,UNKNOWN-ACC026_Canara_Statement_007485,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-01,UPI/CR/408728750494/SANTOSH KUMAR/CNRB0767176/santosh483@paytm,0.0,24000.0,12571561.38,,UNKNOWN-ACC026_Canara_Statement_007486,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-01,ATM/WDL/6393954149/HDFC ATM KORAMANGALA,850.0,0.0,12570711.38,,UNKNOWN-ACC026_Canara_Statement_007487,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-01,NEFT/38931548/TARA SINGH/CNRB0767176/00397619623282,0.0,4800.0,12575511.38,,UNKNOWN-ACC026_Canara_Statement_007488,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-01,NEFT/0860528407/MOHAMMED IRFAN/CNRB0767176/24309477186230,449.0,0.0,12575062.38,,UNKNOWN-ACC026_Canara_Statement_007489,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-01,ATM/WDL/790011588604/SBI ATM JAYANAGAR BLR,249.0,0.0,12574813.38,,UNKNOWN-ACC026_Canara_Statement_007490,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-01,CHQ NO 971146 CLEARING,7800.0,0.0,12567013.38,,UNKNOWN-ACC026_Canara_Statement_007491,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-01,UPI/DR/3566356502/MOHAN DAS/CNRB0767176/mohan759@okhdfc,49.0,0.0,12566964.38,,UNKNOWN-ACC026_Canara_Statement_007492,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-01,CHQ NO 972588 CLEARING,310.0,0.0,12566654.38,,UNKNOWN-ACC026_Canara_Statement_007493,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-01,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,24000.0,12590654.38,,UNKNOWN-ACC026_Canara_Statement_007494,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-02,CHQ NO 450366 CLEARING,310.0,0.0,12590344.38,,UNKNOWN-ACC026_Canara_Statement_007495,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-02,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,850.0,12591194.38,,UNKNOWN-ACC026_Canara_Statement_007496,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-02,IMPS/P2P/0874422520/GANESH KUMAR/7683976305,0.0,4800.0,12595994.38,,UNKNOWN-ACC026_Canara_Statement_007497,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-02,UPI/DR/4976029258/DEEPA NAIR/CNRB0767176/deepa54@ybl,2380.0,0.0,12593614.38,,UNKNOWN-ACC026_Canara_Statement_007498,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-02,UPI/DR/9274014912/VIKRAM NAIR/CNRB0767176/vikram737@okhdfc,79.0,0.0,12593535.38,,UNKNOWN-ACC026_Canara_Statement_007499,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-02,CHQ NO 084664 CLEARING,120.0,0.0,12593415.38,,UNKNOWN-ACC026_Canara_Statement_007500,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-02,UPI/DR/5183921346/VIKRAM NAIR/CNRB0767176/vikram619@oksbi,850.0,0.0,12592565.38,,UNKNOWN-ACC026_Canara_Statement_007501,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-02,UPI/DR/2192812594/SANJANA HEGDE/CNRB0767176/sanjana387@okaxis,120.0,0.0,12592445.38,,UNKNOWN-ACC026_Canara_Statement_007502,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-02,NEFT/7070231831/ARCHANA PILLAI/CNRB0767176/66316439554001,249.0,0.0,12592196.38,,UNKNOWN-ACC026_Canara_Statement_007503,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-02,UPI/DR/5512990698/MOHAMMED IRFAN/CNRB0767176/mohammed697@ybl,850.0,0.0,12591346.38,,UNKNOWN-ACC026_Canara_Statement_007504,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-02,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,4800.0,12596146.38,,UNKNOWN-ACC026_Canara_Statement_007505,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-02,UPI/DR/3569568591/IMRAN KHAN/CNRB0767176/imran641@okhdfc,120.0,0.0,12596026.38,,UNKNOWN-ACC026_Canara_Statement_007506,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-02,IMPS/P2P/69799271/MEENA IYER/8613756643,0.0,7600.0,12603626.38,,UNKNOWN-ACC026_Canara_Statement_007507,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-02,UPI/DR/4726839198/MOHAN DAS/CNRB0767176/mohan368@paytm,999.0,0.0,12602627.38,,UNKNOWN-ACC026_Canara_Statement_007508,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-03,UPI/DR/344668408710/PRAKASH RAO/CNRB0767176/prakash779@ybl,1680.0,0.0,12600947.38,,UNKNOWN-ACC026_Canara_Statement_007509,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-03,UPI/CR/9366724919/LALITHA DEVI/CNRB0767176/lalitha24@oksbi,0.0,11200.0,12612147.38,,UNKNOWN-ACC026_Canara_Statement_007510,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-03,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,24000.0,12636147.38,,UNKNOWN-ACC026_Canara_Statement_007511,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-03,CHQ NO 304053 CLEARING,1680.0,0.0,12634467.38,,UNKNOWN-ACC026_Canara_Statement_007512,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-03,UPI/CR/983167558741/IMRAN KHAN/CNRB0767176/imran421@okhdfc,0.0,11200.0,12645667.38,,UNKNOWN-ACC026_Canara_Statement_007513,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-03,ATM/WDL/421146502595/CANARA ATM MYSURU,49.0,0.0,12645618.38,,UNKNOWN-ACC026_Canara_Statement_007514,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-03,ATM/WDL/7161189561/SBI ATM JAYANAGAR BLR,79.0,0.0,12645539.38,,UNKNOWN-ACC026_Canara_Statement_007515,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-03,UPI/DR/632176728793/SUNITA DEVI/CNRB0767176/sunita842@okaxis,7800.0,0.0,12637739.38,,UNKNOWN-ACC026_Canara_Statement_007516,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-03,UPI/DR/710256447279/RAVI KUMAR SHARMA/CNRB0767176/ravi935@ybl,49.0,0.0,12637690.38,,UNKNOWN-ACC026_Canara_Statement_007517,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-03,UPI/DR/34747236/NADIA HUSSAIN/CNRB0767176/nadia150@okhdfc,999.0,0.0,12636691.38,,UNKNOWN-ACC026_Canara_Statement_007518,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-03,NEFT/640640652009/VINAY PATIL/CNRB0767176/65393603347221,0.0,32000.0,12668691.38,,UNKNOWN-ACC026_Canara_Statement_007519,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-03,UPI/DR/529084338339/MEERA PILLAI/CNRB0767176/meera483@okhdfc,699.0,0.0,12667992.38,,UNKNOWN-ACC026_Canara_Statement_007520,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-03,IMPS/P2P/079334405282/IMRAN KHAN/8821884483,0.0,7600.0,12675592.38,,UNKNOWN-ACC026_Canara_Statement_007521,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-04,CHQ NO 949613 CLEARING,120.0,0.0,12675472.38,,UNKNOWN-ACC026_Canara_Statement_007522,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-04,IMPS/P2P/08890991/SHEELA DEVI/9536964261,0.0,24000.0,12699472.38,,UNKNOWN-ACC026_Canara_Statement_007523,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-04,NEFT/527874671044/KIRAN REDDY/CNRB0767176/19944084844516,120.0,0.0,12699352.38,,UNKNOWN-ACC026_Canara_Statement_007524,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-04,UPI/DR/148739550302/SURESH BABU/CNRB0767176/suresh403@paytm,1680.0,0.0,12697672.38,,UNKNOWN-ACC026_Canara_Statement_007525,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-04,UPI/CR/19139931/KAVITHA RAO/CNRB0767176/kavitha754@paytm,0.0,32000.0,12729672.38,,UNKNOWN-ACC026_Canara_Statement_007526,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-04,ATM/WDL/73129503/HDFC ATM KORAMANGALA,1680.0,0.0,12727992.38,,UNKNOWN-ACC026_Canara_Statement_007527,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-04,ATM/WDL/695290104072/SBI ATM JAYANAGAR BLR,3499.0,0.0,12724493.38,,UNKNOWN-ACC026_Canara_Statement_007528,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-04,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,4800.0,12729293.38,,UNKNOWN-ACC026_Canara_Statement_007529,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-04,UPI/DR/8936441477/ARCHANA PILLAI/CNRB0767176/archana249@ybl,5200.0,0.0,12724093.38,,UNKNOWN-ACC026_Canara_Statement_007530,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-04,UPI/DR/5507992938/RESHMA KHAN/CNRB0767176/reshma775@okaxis,310.0,0.0,12723783.38,,UNKNOWN-ACC026_Canara_Statement_007531,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-04,IMPS/P2P/3934771652/FARHAN KHAN/8274642839,0.0,4800.0,12728583.38,,UNKNOWN-ACC026_Canara_Statement_007532,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-04,CHQ NO 592480 CLEARING,449.0,0.0,12728134.38,,UNKNOWN-ACC026_Canara_Statement_007533,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-05,IMPS/P2P/9455263170/TANVI RAO/8767319567,0.0,500.0,12728634.38,,UNKNOWN-ACC026_Canara_Statement_007534,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-05,NEFT/3988430869/ANITHA KRISHNAN/CNRB0767176/47127848349128,5200.0,0.0,12723434.38,,UNKNOWN-ACC026_Canara_Statement_007535,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-05,UPI/CR/429280558161/PRAKASH RAO/CNRB0767176/prakash919@paytm,0.0,4800.0,12728234.38,,UNKNOWN-ACC026_Canara_Statement_007536,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-05,UPI/DR/247311327828/RAJENDRA PRASAD/CNRB0767176/rajendra391@okhdfc,79.0,0.0,12728155.38,,UNKNOWN-ACC026_Canara_Statement_007537,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-05,UPI/DR/0855580788/MOHAMMED IRFAN/CNRB0767176/mohammed184@paytm,1250.0,0.0,12726905.38,,UNKNOWN-ACC026_Canara_Statement_007538,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-05,UPI/DR/3616756231/SUNITA DEVI/CNRB0767176/sunita666@paytm,3499.0,0.0,12723406.38,,UNKNOWN-ACC026_Canara_Statement_007539,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-05,UPI/DR/6528536191/PREETHI IYER/CNRB0767176/preethi571@ybl,5200.0,0.0,12718206.38,,UNKNOWN-ACC026_Canara_Statement_007540,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-05,NEFT/9438719340/SUNIL YADAV/CNRB0767176/04136948213934,1250.0,0.0,12716956.38,,UNKNOWN-ACC026_Canara_Statement_007541,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-05,IMPS/P2P/3669135808/SUNIL YADAV/7304306592,0.0,18500.0,12735456.38,,UNKNOWN-ACC026_Canara_Statement_007542,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-05,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,1200.0,12736656.38,,UNKNOWN-ACC026_Canara_Statement_007543,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,1200.0,12737856.38,,UNKNOWN-ACC026_Canara_Statement_007544,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,UPI/DR/641078653732/BINDHU NAIR/CNRB0767176/bindhu381@oksbi,49.0,0.0,12737807.38,,UNKNOWN-ACC026_Canara_Statement_007545,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,IMPS/P2P/036973598662/DIVYA MENON/9379884034,0.0,500.0,12738307.38,,UNKNOWN-ACC026_Canara_Statement_007546,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,ATM/WDL/4644783020/SBI ATM JAYANAGAR BLR,5200.0,0.0,12733107.38,,UNKNOWN-ACC026_Canara_Statement_007547,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,UPI/DR/720136552707/DEEPAK JOSHI/CNRB0767176/deepak367@okaxis,5200.0,0.0,12727907.38,,UNKNOWN-ACC026_Canara_Statement_007548,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,ATM/WDL/73422938/HDFC ATM KORAMANGALA,850.0,0.0,12727057.38,,UNKNOWN-ACC026_Canara_Statement_007549,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,IMPS/P2P/2649779207/NIKHIL GUPTA/9954139261,0.0,500.0,12727557.38,,UNKNOWN-ACC026_Canara_Statement_007550,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,UPI/DR/23459351/ROHIT SHARMA/CNRB0767176/rohit83@okhdfc,120.0,0.0,12727437.38,,UNKNOWN-ACC026_Canara_Statement_007551,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,UPI/DR/070403839492/SUNITA DEVI/CNRB0767176/sunita732@ybl,1250.0,0.0,12726187.38,,UNKNOWN-ACC026_Canara_Statement_007552,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,NEFT/5027030287/HARISH MENON/CNRB0767176/95544688855757,0.0,500.0,12726687.38,,UNKNOWN-ACC026_Canara_Statement_007553,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,CHQ NO 874046 CLEARING,120.0,0.0,12726567.38,,UNKNOWN-ACC026_Canara_Statement_007554,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,850.0,12727417.38,,UNKNOWN-ACC026_Canara_Statement_007555,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,UPI/DR/2680198194/NILESH KULKARNI/CNRB0767176/nilesh99@oksbi,5200.0,0.0,12722217.38,,UNKNOWN-ACC026_Canara_Statement_007556,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,UPI/DR/2262352029/FATIMA SHEIKH/CNRB0767176/fatima233@ybl,5200.0,0.0,12717017.38,,UNKNOWN-ACC026_Canara_Statement_007557,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,NEFT/57824670/KARTHIK MENON/CNRB0767176/57586119559840,5200.0,0.0,12711817.38,,UNKNOWN-ACC026_Canara_Statement_007558,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,NEFT/7545719843/IMRAN KHAN/CNRB0767176/57622414132759,999.0,0.0,12710818.38,,UNKNOWN-ACC026_Canara_Statement_007559,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-06,ATM/WDL/495469862709/SBI ATM JAYANAGAR BLR,1250.0,0.0,12709568.38,,UNKNOWN-ACC026_Canara_Statement_007560,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-07,IMPS/P2P/089114018134/DIVYA MENON/9800465961,0.0,4800.0,12714368.38,,UNKNOWN-ACC026_Canara_Statement_007561,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-07,UPI/DR/3325335472/DEEPAK JOSHI/CNRB0767176/deepak482@oksbi,1680.0,0.0,12712688.38,,UNKNOWN-ACC026_Canara_Statement_007562,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-07,UPI/CR/37055082/KAVERI MENON/CNRB0767176/kaveri562@paytm,0.0,2500.0,12715188.38,,UNKNOWN-ACC026_Canara_Statement_007563,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-07,CHQ NO 365025 CLEARING,249.0,0.0,12714939.38,,UNKNOWN-ACC026_Canara_Statement_007564,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-07,NEFT/75734662/SHAHID KHAN/CNRB0767176/93379516699331,0.0,500.0,12715439.38,,UNKNOWN-ACC026_Canara_Statement_007565,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-07,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,850.0,12716289.38,,UNKNOWN-ACC026_Canara_Statement_007566,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-07,CASH DEPOSIT/BRANCH COUNTER/PUNE CAMP,0.0,11200.0,12727489.38,,UNKNOWN-ACC026_Canara_Statement_007567,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-07,UPI/DR/63019935/PADMA RAO/CNRB0767176/padma848@paytm,1250.0,0.0,12726239.38,,UNKNOWN-ACC026_Canara_Statement_007568,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-07,NEFT/231432576678/LALITHA DEVI/CNRB0767176/61809398965509,0.0,4800.0,12731039.38,,UNKNOWN-ACC026_Canara_Statement_007569,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-07,UPI/DR/5016085283/KAVYA REDDY/CNRB0767176/kavya311@paytm,249.0,0.0,12730790.38,,UNKNOWN-ACC026_Canara_Statement_007570,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-07,NEFT/92156936/RAMESH GOWDA/CNRB0767176/09528406646225,3499.0,0.0,12727291.38,,UNKNOWN-ACC026_Canara_Statement_007571,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-07,UPI/DR/455550074054/NIKHIL GUPTA/CNRB0767176/nikhil330@paytm,699.0,0.0,12726592.38,,UNKNOWN-ACC026_Canara_Statement_007572,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-07,UPI/DR/0589947042/CHANDAN SHARMA/CNRB0767176/chandan925@oksbi,850.0,0.0,12725742.38,,UNKNOWN-ACC026_Canara_Statement_007573,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-08,IMPS/P2P/5845761621/SMITHA PILLAI/7802647768,0.0,24000.0,12749742.38,,UNKNOWN-ACC026_Canara_Statement_007574,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-08,IMPS/P2P/853432518749/ARJUN MEHTA/9013557667,0.0,1200.0,12750942.38,,UNKNOWN-ACC026_Canara_Statement_007575,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-08,ATM/WDL/328880771305/HDFC ATM KORAMANGALA,2380.0,0.0,12748562.38,,UNKNOWN-ACC026_Canara_Statement_007576,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-08,UPI/DR/4010408980/NIKHIL GUPTA/CNRB0767176/nikhil494@paytm,120.0,0.0,12748442.38,,UNKNOWN-ACC026_Canara_Statement_007577,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-08,UPI/DR/832568440545/KAVERI MENON/CNRB0767176/kaveri955@ybl,1680.0,0.0,12746762.38,,UNKNOWN-ACC026_Canara_Statement_007578,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-08,UPI/CR/46183483/VINAY PATIL/CNRB0767176/vinay676@paytm,0.0,500.0,12747262.38,,UNKNOWN-ACC026_Canara_Statement_007579,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-08,NEFT/2836911051/SAVITHA DEVI/CNRB0767176/24702995205055,7800.0,0.0,12739462.38,,UNKNOWN-ACC026_Canara_Statement_007580,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-08,UPI/DR/2275905389/GANESH KUMAR/CNRB0767176/ganesh359@ybl,79.0,0.0,12739383.38,,UNKNOWN-ACC026_Canara_Statement_007581,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-08,UPI/CR/471797496095/PADMA RAO/CNRB0767176/padma647@okhdfc,0.0,32000.0,12771383.38,,UNKNOWN-ACC026_Canara_Statement_007582,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-08,CHQ NO 714003 CLEARING,5200.0,0.0,12766183.38,,UNKNOWN-ACC026_Canara_Statement_007583,,False
UNKNOWN-ACC026_Canara_Statement,,UNKNOWN,2023-09-08,CHQ NO 392352 CLEARING,120.0,0.0,12766063.38,,UNKNOWN-ACC026_Canara_Statement_007584,,False
